id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27708312,"Private Home, tokyo, 5mins from stasion, 20sqm",28674531,Suda,,Setagaya Ku,35.6471,139.62568,Entire home/apt,8400,7,40,2022-06-12,0.86,1,325,4,M130006144
26877744,"【Near Ueno, Akihabara, Asakusa】Traveler's Home",202165575,孟雲,,Taito Ku,35.706,139.78728,Entire home/apt,30000,3,62,2020-02-09,1.30,1,82,0,M130004248
27914325,Natural Modern House/Private Bedrooms with Lock,210866361,Shintaro,,Toshima Ku,35.73692,139.70741,Private room,14200,1,94,2022-06-12,2.04,1,36,17,M130006348
27715692,Elegant spacious modern JP-style 2BR in Akasaka 4F,9018856,Vivian,,Minato Ku,35.66786,139.73918,Entire home/apt,24278,3,65,2022-06-02,1.44,4,88,4,Hotels and Inns Business Act | 港区みなと保健所 | 30港み生環き第63号
27924769,Shinjuku central location Apt -ShinOkubo Sta(3min),145326080,Shunki,,Shinjuku Ku,35.70401,139.69986,Entire home/apt,36000,2,71,2022-01-05,1.55,12,0,6,M130006479
28348252,【Only e-cigarettes are allowed in the room】5 min to Sta./3ppl/Nearly Shinjuku #301,211278290,Tanaka,,Shinjuku Ku,35.69315,139.72079,Entire home/apt,4976,2,52,2021-12-23,1.13,9,128,1,M130007315
27717157,Luxury Architectural Design House Close YoyogiPark,209251258,Alessio,,Shibuya Ku,35.67624,139.68669,Entire home/apt,44444,3,30,2020-10-25,0.64,1,0,0,M130026298
28348299,【Only electronic cigarettes can be smoked】5 min to Sta./3ppl/Nearly Shinjuku #203,211278290,Tanaka,,Shinjuku Ku,35.69458,139.72145,Entire home/apt,4976,2,51,2022-01-03,1.11,9,132,2,M130007313
28348350,【Go to】5 min to Sta./3ppl/Nearly Shinjuku#202,211278290,Tanaka,,Shinjuku Ku,35.69341,139.71974,Entire home/apt,4976,2,48,2021-12-21,1.05,9,133,2,M130007312
27934109,★ Shinjuku area ★8 mins to Sta.★Clean/Stylish 705,201210320,Take,,Shinjuku Ku,35.69818,139.70083,Entire home/apt,9600,1,61,2022-03-13,1.32,7,45,2,M130006133
27934927,Shinjuku Building Apartment Hotel｜907,201210320,Take,,Shinjuku Ku,35.69683,139.70243,Entire home/apt,8400,1,57,2019-09-25,1.24,7,0,0,M130006134
27717750,Shinjukuku . Shin-Okubo Station 6 mins by walk 102,145326080,Shunki,,Shinjuku Ku,35.69917,139.7034,Entire home/apt,12000,3,55,2021-03-11,1.20,12,0,0,M130005989
28348427,【Go to】5 min to Sta./3ppl/Nearly Shinjuku#201,211278290,Tanaka,,Shinjuku Ku,35.69538,139.72076,Entire home/apt,4976,2,48,2021-08-26,1.04,9,87,2,M130007302
27721808,Shinjukuku . Shin-Okubo Station 6 mins by walk 105,145326080,Shunki,,Shinjuku Ku,35.69925,139.70343,Entire home/apt,5857,2,50,2020-03-14,1.09,12,0,0,M130005990
28348490,【Go to】5 min to Sta./3ppl/Nearly Shinjuku#103,211278290,Tanaka,,Shinjuku Ku,35.69521,139.71953,Entire home/apt,4976,2,70,2022-03-26,1.53,9,117,9,M130007300
27935890,★ Shinjuku area ★8 mins to Sta.★Clean/Stylish,201210320,Take,,Shinjuku Ku,35.69697,139.70131,Entire home/apt,7100,1,49,2022-04-21,1.06,7,83,4,M130006146
27722171,Shinjukuku . Shin-Okubo Station 6 mins by walk 201,145326080,Shunki,,Shinjuku Ku,35.69925,139.70343,Entire home/apt,9429,3,47,2020-07-31,1.01,12,5,0,M130005992
28348559,【Go to】5 min to Sta./3ppl/Nearly Shinjuku#101,211278290,Tanaka,,Shinjuku Ku,35.694,139.72145,Entire home/apt,4976,2,62,2022-03-29,1.35,9,157,2,M130007291
27722514,Shinjukuku . Shin-Okubo Station 6 mins by walk 205,145326080,Shunki,,Shinjuku Ku,35.69915,139.7034,Entire home/apt,12000,2,59,2020-07-03,1.28,12,0,0,M130005993
28348597,【Go to】5 min to Sta./3ppl/Nearly Shinjuku#303,211278290,Tanaka,,Shinjuku Ku,35.69524,139.7217,Entire home/apt,4976,2,52,2022-02-18,1.14,9,174,2,M130007319
27946672,"Nearest Sta 4mins!Nr Ikebukuro,Shinjuku,Shibuya!",210081038,Kota,,Toshima Ku,35.71492,139.71562,Entire home/apt,5500,2,61,2021-07-25,1.31,4,0,2,M130005614
27736141,"A quiet house Y1 , Musashimurayama,Tokyo WIFI-FREE",183501849,Yoshitomo,,Musashimurayama Shi,35.75546,139.39959,Private room,3000,1,21,2021-07-08,0.45,3,89,1,M130001549
27948530,"House Near by Ueno, Asakusa, Sky tree #1",55513694,Shi,,Taito Ku,35.72762,139.80156,Entire home/apt,15000,1,55,2020-01-04,1.23,1,0,0,M130000473
28357573,NN21-2 Bed rooms 5 minutes walk fr station 秋葉原 浅草近,15028041,Ray,,Taito Ku,35.70363,139.78726,Entire home/apt,13500,1,50,2019-12-27,1.10,11,0,0,M130006863
27739356,"A quiet house W , Musashimurayama,Tokyo　WIFI-FREE",183501849,Yoshitomo,,Musashimurayama Shi,35.75624,139.40087,Private room,3000,1,29,2022-05-09,0.62,3,89,4,M130001549
27949112,Japanese style house “Traditional and Historical“,210199913,Satoru,,Taito Ku,35.72037,139.79469,Entire home/apt,23500,28,51,2021-04-27,1.18,9,153,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 29台台健生環き第237号
27744996,連泊がお得な六本木１丁目駅近・ワンルーム♪No.7,134083708,Deko,,Minato Ku,35.66341,139.73686,Entire home/apt,7500,7,18,2022-05-11,0.39,4,73,3,M130000358
27963951,503 ENZO iogi Condo and Apartment,177445547,Enzo,,Suginami Ku,35.72346,139.61285,Entire home/apt,2914,1,81,2022-05-13,1.76,17,147,7,Hotels and Inns Business Act | 東京都杉並区 | 30杉保衛環第348号
28371492,Tranquil Location! 13 min to Shibuya/ Shinjuku,214203053,Yagi,,Suginami Ku,35.67541,139.63408,Private room,9000,1,62,2022-01-27,1.36,1,180,1,M130007266
27763090,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.6675,139.77882,Entire home/apt,5686,1,8,2019-09-24,0.20,42,364,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28374194,Close to Sensoji (Asakusa Temple) 浅草寺裏、2分です！,207899022,勝利,,Taito Ku,35.71933,139.79776,Private room,4800,1,57,2022-01-03,1.31,1,158,2,M130007770
28377002,201.整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准,165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,8143,1,19,2019-10-22,0.42,3,365,0,M130025061
27966241,"New house 6mins to Ikebukuro STa, Central TKY",207024011,Ting,,Toshima Ku,35.73429,139.70814,Entire home/apt,4700,6,49,2022-04-10,1.10,12,144,1,Hotels and Inns Business Act | 豊島区池袋保健所生活衛生課 | 30豊池保衛環き第59号
27768187,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66819,139.77747,Entire home/apt,5686,1,23,2021-01-18,0.56,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27970470,#Japanese style house!Wifi! 401,210614154,悠子,,Sumida Ku,35.69023,139.79927,Entire home/apt,7500,2,26,2020-01-19,0.57,4,181,0,M130002972
28389091,102.整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准,165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,8899,1,23,2019-12-30,0.50,3,349,0,M130025060
28390438,"302,整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准",165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,7857,1,8,2019-04-16,0.17,3,365,0,M130025064
27768406,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66797,139.77799,Entire home/apt,5686,1,15,2022-01-12,0.36,42,360,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27990973,Max 11 guests/detached house/free wifi/large house,211411086,千恵,,Mitaka Shi,35.66888,139.57423,Entire home/apt,28750,1,111,2022-06-08,2.49,2,126,57,M130006445
27768530,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66814,139.77891,Entire home/apt,5686,1,2,2019-05-26,0.05,42,364,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28394206,Nishi-Shinjuku Sta. 7min & For a family of three,70438155,MingJuan,,Shinjuku Ku,35.69712,139.69022,Entire home/apt,9699,2,25,2021-11-24,0.55,16,0,1,M130006814
27768615,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66779,139.77757,Entire home/apt,5686,1,1,2019-01-27,0.02,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27996329,301/MAX 4guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,11031,1,106,2022-06-18,2.30,13,72,5,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
27996640,302/MAX 5guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,12246,1,103,2022-05-27,2.22,13,70,1,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
27996790,303/MAX 6guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,13745,1,106,2022-05-29,2.30,13,92,11,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
27769143,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66794,139.77754,Entire home/apt,5686,1,7,2019-10-24,0.17,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27997153,501/MAX 5guests/Ryogoku/Asakusa/Skytree,177955651,Hostel-Inn Tokyo Ryogoku,,Sumida Ku,35.701759,139.797791,Entire home/apt,12880,1,115,2021-12-25,2.49,13,66,1,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第136号
28403357,North Otsuka★ 602★Max4ppl★Airport50mins!,211795510,Kei,,Toshima Ku,35.73231,139.7283,Entire home/apt,5070,2,38,2022-04-05,0.83,2,87,2,M130006169
27769269,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66783,139.77962,Entire home/apt,5686,1,13,2020-09-14,0.32,42,364,0,Hotels and Inns Business Act | 中央区保健所 | 29 中保生還き　第 157 号
28412878,【Summer Vacation】SELF QUARANTINE/SKYTREE/OM11,213271329,Sana,,Sumida Ku,35.71345,139.80987,Entire home/apt,6110,2,35,2021-01-30,0.77,13,341,0,M130006323
28017428,"CuteFamilyHouse 6min Shinjuku Kids, Parking FREE!",36582105,Emi,,Suginami Ku,35.67344,139.66048,Entire home/apt,17143,2,135,2022-05-29,3.05,3,264,23,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第207号
27769410,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66787,139.77815,Entire home/apt,5686,1,3,2020-01-26,0.10,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769508,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66813,139.77769,Entire home/apt,5686,1,12,2019-08-23,0.29,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28023046,大江戸線蔵前駅徒歩3分！浅草・上野・スカイツリー・秋葉原・両国徒歩圏内江戸っ子を満喫！,62045077,Kei,,Taito Ku,35.70615,139.78942,Private room,4500,1,66,2020-03-03,1.44,1,0,0,M130006875
28038521,JR Shin-Okubo Sta. 6min / Shinjuku two-story home,70438155,MingJuan,,Shinjuku Ku,35.69998,139.70499,Entire home/apt,49900,2,20,2020-03-12,0.43,16,0,0,M130006247
28414786,【Summer Vacation】SELF QUARANTINE/SKYTREE/OM53,213271329,Sana,,Sumida Ku,35.71319,139.81176,Entire home/apt,5586,2,35,2022-03-27,0.76,13,263,2,M130006357
27769603,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66802,139.77937,Entire home/apt,5686,1,28,2021-08-24,0.68,42,364,2,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28428657,Near Shibuya Sta. 8 minutes walk ! New build .,33947232,Ko,,Shibuya Ku,35.65539,139.71024,Entire home/apt,10760,3,57,2022-05-07,1.25,3,332,6,M130005929
28055881,連泊がお得☆六本木１丁目駅近の広めなペット可プライベートルーム♪No.5B,134083708,Deko,,Minato Ku,35.66295,139.73804,Entire home/apt,15000,7,13,2022-05-07,0.29,4,63,4,M130004236
27769663,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66962,139.77773,Entire home/apt,5686,1,7,2022-06-09,0.17,42,364,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28060015,"【真 Shin 4F】5-min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.71006,139.79228,Entire home/apt,11869,1,78,2022-04-24,1.69,12,167,15,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
28442564,【Go to】10min Sta*Shinjuku Comfy & luxury/Wifi,214714713,Ichika,,Shinjuku Ku,35.71094,139.71505,Entire home/apt,9360,2,59,2022-01-26,1.31,1,83,5,M130007194
27769737,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66934,139.77756,Entire home/apt,5686,1,4,2019-11-02,0.11,42,364,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769818,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66805,139.7774,Entire home/apt,5686,1,2,2019-05-21,0.05,42,365,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
28442591,◆Free WIFI◆Near Shinjuku! Lovely room  I6,214015771,John,,Shinjuku Ku,35.70013,139.706,Entire home/apt,5543,1,73,2022-06-24,2.27,5,185,31,M130021385
28064154,"【真 Shin 5F】5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.7095,139.79221,Entire home/apt,11434,1,96,2022-06-19,2.11,12,158,32,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
27770555,◆Asakusa private chambre ◆ Elevator / Free Wifi,209221237,Mie,,Taito Ku,35.71964,139.79383,Private room,2800,3,65,2022-01-02,1.42,2,0,1,M130004270
28070939,"Aero House 2: meet  local life, Nature,vegetarian",36335780,Yoko&Take,,Suginami Ku,35.71602,139.59818,Private room,4860,28,13,2021-06-06,0.29,3,0,0,M130000309
28071100,SouthOtsuka  Floor3★Max8ppl★Airport50mins!,211795510,Kei,,Toshima Ku,35.73194,139.72726,Entire home/apt,7771,2,46,2020-01-02,1.00,2,87,0,M130005483
28443746,FREE WIFI + Luxury apt in Ikebukuro,9848132,Yopey,,Toshima Ku,35.7257,139.7101,Entire home/apt,172686,13,57,2022-05-16,1.24,3,24,11,M130013734
28444619,Ⅱ池袋から電車で19分　東久留米駅,57595446,Satsuki,,Higashikurume Shi,35.77235,139.54214,Private room,4000,2,0,,,3,365,0,M110000574
27772647,新宿より地下鉄で8分 出張 長期滞在可能 中野富士見町より徒歩圏内の和室,42901973,Norihito,,Nakano Ku,35.68618,139.66527,Private room,2500,2,94,2022-06-20,2.01,1,31,10,M130002221
27791082,◆Asakusa private chambre◆ Ascenseur / Free Wifi,209221237,Mie,,Taito Ku,35.71979,139.79596,Private room,2800,3,56,2022-01-04,1.22,2,0,1,M130004270
28444890,H109_【Reduction in Price】Shibuya 5min|MAX2|WiFI,201928149,Mei&Yousuke,,Shibuya Ku,35.66257,139.70108,Entire home/apt,4007,2,85,2022-05-31,1.90,1,132,18,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第3953号
28084417,"Shibuya stn triplet, Tokyo city by the doorstep",212151982,Fredrik,,Shibuya Ku,35.65813,139.69632,Entire home/apt,6100,2,37,2022-06-20,0.80,1,87,5,M130005565
27835507,竹ノ塚駅 徒歩5分 上野まで電車20分 民泊 超 (ツインベッド部屋),209824558,Asha,,Adachi Ku,35.79541,139.78724,Private room,5000,1,9,2020-01-01,0.19,2,0,0,M130005877
28090881,"【真 Shin 6F】5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.70853,139.79412,Entire home/apt,11434,1,68,2022-06-19,1.48,12,166,19,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
28091000,"【真 Shin 7F】5-min walk to Asakusa Sta/3-min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.70817,139.79274,Entire home/apt,11434,1,104,2022-06-05,2.26,12,151,32,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
28446218,DoMo J201_4 min walk to East Shinjuku Station,30324135,DoMo,,Shinjuku Ku,35.69957,139.70652,Entire home/apt,10000,1,27,2022-04-30,0.61,41,136,2,M130005357
27837387,Sparrow House. スパローハウス,68178397,Chie,,Chofu Shi,35.6508,139.56441,Entire home/apt,5000,2,56,2022-06-19,1.21,1,206,6,M130005229
28091104,【真 Shin 1F】Asakusa Sta.(5 min walk) / Tawaramachi Sta.(3 min walk)      2PAX  near Skytree and Kaminarimon,198618651,Itoe,,Taito Ku,35.70824,139.79277,Entire home/apt,7373,1,102,2022-06-13,2.21,12,202,40,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
27840125,【ดีจังเผฮ้า】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.お寺の中のゲストハウス,50315845,Kanchan,,Taito Ku,35.71986,139.76903,Private room,10000,1,0,,,6,74,0,M130000047
28091254,"【真 Shin 2F】5 min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.70813,139.79421,Entire home/apt,11434,1,76,2022-06-19,1.65,12,195,11,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
28448533,SHINJUKU  LOFT Apartment with Free WiFi,214760293,Tomomi,,Shinjuku Ku,35.70271,139.69475,Entire home/apt,3643,1,531,2022-06-10,13.39,1,179,212,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第133号
27841441,新大久保站步行3分钟，歌舞伎町步行5分钟 冠京别馆201,185713980,勝,,Shinjuku Ku,35.7006,139.70542,Private room,9000,2,17,2020-01-24,0.38,5,177,0,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第170号
28467776,Lucky Hostel in Shinjuku 02,207114839,龍也,,Shinjuku Ku,35.70145,139.69372,Private room,2277,1,105,2022-06-19,2.31,5,355,11,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第20号
28473327,DoMo JS01_4 min walk to East Shinjuku Station,30324135,DoMo,,Shinjuku Ku,35.70166,139.70769,Entire home/apt,10000,1,36,2022-05-10,0.80,41,114,1,M130005348
28091323,"【真 Shin 3F】5-min walk to Asakusa Sta/3 min walk to Tawaramachi Sta/4PAX  near Skytree, Kaminarimon",198618651,Itoe,,Taito Ku,35.71025,139.79336,Entire home/apt,11434,1,64,2022-05-30,1.39,12,174,14,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
27843553,竹ノ塚駅 徒歩5分 上野まで電車20分 民泊 超(ダブルベッド部屋),209824558,Asha,,Adachi Ku,35.79508,139.78882,Private room,4000,1,28,2020-01-15,0.60,2,0,0,M130005877
28112147,Nishi-Shinjuku Sta. 7min by foot & two-story house,70438155,MingJuan,,Shinjuku Ku,35.69674,139.69022,Entire home/apt,10615,2,30,2021-05-06,0.66,16,0,0,M130006807
28113194,全新开张的东京旅馆 ·步行到JR站2分钟到池袋3站7分钟 徒步圈内生活超级便利精致带阳台榻榻米三人间,106684124,明月,,Kita Ku,35.73707,139.75059,Private room,6357,2,10,2020-02-08,0.23,4,181,0,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第90号
28474589,DoMo J203_4 min walk to East Shinjuku Station,30324135,DoMo,,Shinjuku Ku,35.70121,139.70824,Entire home/apt,10500,1,37,2022-05-09,0.82,41,115,4,M130005359
27853052,"Nr Ikebukuro,Shinjuku,Shibuya!Nearest Sta 4mins!",210081038,Kota,,Toshima Ku,35.71492,139.71562,Entire home/apt,5500,2,54,2021-12-26,1.15,4,0,2,M130005612
28492727,1min from metro St/1DB/Direct from Airports #2,215074082,Toshi&Oto&Yuka,,Sumida Ku,35.70774,139.80426,Private room,2800,2,145,2022-06-07,3.17,2,83,38,Hotels and Inns Business Act | 東京都墨田区保健所 | 30墨福衛生環第233号
28117985,Nishi-Shinjuku Sta. 7min / suitable for couple,70438155,MingJuan,,Shinjuku Ku,35.69648,139.68912,Entire home/apt,9999,2,20,2021-12-15,0.45,16,0,2,M130006809
27855068,Shinjuku Shopping area! 5 mins to sta. free wifi,210378964,Mami,,Shinjuku Ku,35.69264,139.71006,Entire home/apt,50000,2,14,2020-05-18,0.30,1,180,0,M130005398
28119131,Nishi-Shinjuku Sta. 7min & suitable for couple,70438155,MingJuan,,Shinjuku Ku,35.69865,139.6886,Entire home/apt,10800,2,19,2020-04-14,0.42,16,0,0,M130006811
28145905,Cute & Quiet non-smoking room♡ Near Shibuya.Sta.,178319983,Yukari,,Shibuya Ku,35.65706,139.7086,Entire home/apt,22222,1,4,2020-01-15,0.09,9,365,0,M130003487
